location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Anguilla,AIA,02/07/2021,16460,9300,7160,,,96,108.83,61.49,0.47
Anguilla,AIA,09/07/2021,16951,9321,7630,,,70,112.07,61.63,0.5
Anguilla,AIA,16/07/2021,17807,9362,8445,,,122,117.73,61.9,0.56
Anguilla,AIA,23/07/2021,18001,9398,8603,,,28,119.01,62.14,0.57
Anguilla,AIA,30/07/2021,18193,9428,8765,,,27,120.28,62.33,0.58
Anguilla,AIA,06/08/2021,18457,9492,8965,,,38,122.03,62.76,0.59
Anguilla,AIA,20/08/2021,18458,9493,8965,,,0,122.04,62.76,0.59
Anguilla,AIA,03/09/2021,18471,9493,8978,,,1,122.12,62.76,0.59
Anguilla,AIA,10/09/2021,18481,9493,8988,,,1,122.19,62.76,0.59
Anguilla,AIA,17/09/2021,18565,9498,9067,,,12,122.74,62.8,0.6
Anguilla,AIA,24/09/2021,18584,9498,9086,,,3,122.87,62.8,0.6
Anguilla,AIA,01/10/2021,18704,9548,9156,,,17,123.66,63.13,0.61
Anguilla,AIA,29/11/2021,19730,9911,9156,663,,66,130.45,65.53,0.61
Anguilla,AIA,01/12/2021,19914,10038,9213,663,,74,131.66,66.37,0.61
Anguilla,AIA,08/12/2021,20284,10079,9223,982,,53,134.11,66.64,0.61
Anguilla,AIA,14/01/2022,21046,10157,9282,1607,,21,139.15,67.15,0.61
Anguilla,AIA,21/01/2022,21256,10182,9318,1756,,30,140.54,67.32,0.62
Anguilla,AIA,28/01/2022,21449,10193,9336,1920,,28,141.81,67.39,0.62
Anguilla,AIA,02/02/2022,21612,10211,9351,2050,,31,142.89,67.51,0.62
Anguilla,AIA,09/02/2022,21783,10218,9418,2147,,24,144.02,67.56,0.62
Anguilla,AIA,11/02/2022,21783,10218,9418,,,17,144.02,67.56,0.62
Anguilla,AIA,16/02/2022,21994,10230,9500,2264,,30,145.41,67.64,0.63
Anguilla,AIA,18/02/2022,21994,10230,9500,,,30,145.41,67.64,0.63
Anguilla,AIA,25/02/2022,22165,10370,9531,,,24,146.55,68.56,0.63
Anguilla,AIA,02/03/2022,22377,10439,9549,2389,,37,147.95,69.02,0.63
Antigua and Barbuda,ATG,17/05/2021,34441,31860,2581,,,460,34.88,32.27,0.03
Antigua and Barbuda,ATG,21/05/2021,39519,32469,7050,,,952,40.03,32.89,0.07
Antigua and Barbuda,ATG,25/05/2021,42009,32759,9250,,,900,42.55,33.18,0.09
Antigua and Barbuda,ATG,26/05/2021,44230,32876,11354,,2221,1036,44.8,33.3,0.12
Antigua and Barbuda,ATG,27/05/2021,45939,33024,12915,,1709,1098,46.53,33.45,0.13
Antigua and Barbuda,ATG,29/05/2021,48347,33214,15133,,,1172,48.97,33.64,0.15
Antigua and Barbuda,ATG,31/05/2021,50329,33463,16866,,,1278,50.98,33.89,0.17
Antigua and Barbuda,ATG,03/06/2021,51811,33632,18179,,,839,52.48,34.07,0.18
Antigua and Barbuda,ATG,06/06/2021,55578,34084,21494,,,891,56.29,34.52,0.22
Antigua and Barbuda,ATG,07/06/2021,57264,34368,22896,,1686,991,58,34.81,0.23
Antigua and Barbuda,ATG,09/06/2021,58074,34644,23430,,,965,58.82,35.09,0.24
Antigua and Barbuda,ATG,12/06/2021,58727,34883,23844,,,629,59.48,35.33,0.24
Antigua and Barbuda,ATG,15/06/2021,59582,35257,24325,,,273,60.35,35.71,0.25
Antigua and Barbuda,ATG,17/06/2021,62204,35611,26593,,,559,63.01,36.07,0.27
Antigua and Barbuda,ATG,20/06/2021,62809,35768,27041,,,542,63.62,36.23,0.27
Antigua and Barbuda,ATG,29/06/2021,63995,36432,27563,,,132,64.82,36.9,0.28
Antigua and Barbuda,ATG,01/07/2021,64455,36583,27872,,,160,65.29,37.05,0.28
Antigua and Barbuda,ATG,04/07/2021,64696,36692,28004,,,138,65.53,37.16,0.28
Antigua and Barbuda,ATG,06/07/2021,64823,36749,28074,,,118,65.66,37.22,0.28
Antigua and Barbuda,ATG,08/07/2021,65077,36826,28251,,,89,65.92,37.3,0.29
Antigua and Barbuda,ATG,09/07/2021,65337,36908,28429,,260,115,66.18,37.38,0.29
Antigua and Barbuda,ATG,13/07/2021,65656,37045,28611,,,119,66.5,37.52,0.29
Antigua and Barbuda,ATG,15/07/2021,65757,37092,28665,,,97,66.6,37.57,0.29
Antigua and Barbuda,ATG,18/07/2021,66124,37316,28808,,,90,66.98,37.8,0.29
Antigua and Barbuda,ATG,20/07/2021,66408,37448,28960,,,107,67.26,37.93,0.29
Antigua and Barbuda,ATG,21/07/2021,66522,37498,29024,,114,116,67.38,37.98,0.29
Antigua and Barbuda,ATG,22/07/2021,67847,37555,30292,,1325,299,68.72,38.04,0.31
Antigua and Barbuda,ATG,25/07/2021,68271,37841,30430,,,307,69.15,38.33,0.31
Antigua and Barbuda,ATG,28/07/2021,68715,38067,30648,,,313,69.6,38.56,0.31
Antigua and Barbuda,ATG,29/07/2021,68850,38146,30704,,135,143,69.74,38.64,0.31
Antigua and Barbuda,ATG,02/08/2021,69290,38362,30928,,,124,70.18,38.86,0.31
Antigua and Barbuda,ATG,04/08/2021,69518,38462,31056,,,115,70.41,38.96,0.31
Antigua and Barbuda,ATG,07/08/2021,69903,38605,31298,,,119,70.8,39.1,0.32
Antigua and Barbuda,ATG,10/08/2021,70019,38605,31414,,,88,70.92,39.1,0.32
Antigua and Barbuda,ATG,14/08/2021,71065,39039,32026,,,166,71.98,39.54,0.32
Antigua and Barbuda,ATG,16/08/2021,71434,39186,32248,,,208,72.35,39.69,0.33
Antigua and Barbuda,ATG,19/08/2021,71600,39230,32370,,,151,72.52,39.74,0.33
Antigua and Barbuda,ATG,22/08/2021,72282,39466,32816,,,148,73.21,39.97,0.33
Antigua and Barbuda,ATG,24/08/2021,72902,39808,33094,,,202,73.84,40.32,0.34
Antigua and Barbuda,ATG,28/08/2021,73700,40309,33391,,,235,74.65,40.83,0.34
Antigua and Barbuda,ATG,30/08/2021,74637,40795,33842,,,292,75.6,41.32,0.34
Antigua and Barbuda,ATG,31/08/2021,75069,41061,34008,,432,310,76.04,41.59,0.34
Antigua and Barbuda,ATG,07/09/2021,77997,42938,35059,,,418,79,43.49,0.36
Antigua and Barbuda,ATG,10/09/2021,79390,43681,35709,,,438,80.41,44.24,0.36
Antigua and Barbuda,ATG,13/09/2021,79922,43949,35973,,,335,80.95,44.52,0.36
Antigua and Barbuda,ATG,17/09/2021,81915,45099,36816,,,361,82.97,45.68,0.37
Antigua and Barbuda,ATG,24/09/2021,89252,48580,40672,,,1048,90.4,49.21,0.41
Antigua and Barbuda,ATG,28/09/2021,93318,51148,42170,,,1030,94.52,51.81,0.43
Antigua and Barbuda,ATG,02/10/2021,96160,53171,42989,,,842,97.4,53.86,0.44
Antigua and Barbuda,ATG,04/10/2021,97384,53736,43648,,,726,98.64,54.43,0.44
Antigua and Barbuda,ATG,06/10/2021,97831,53958,43873,,,543,99.09,54.65,0.44
Antigua and Barbuda,ATG,09/10/2021,98840,54435,44405,,,383,100.11,55.14,0.45
Antigua and Barbuda,ATG,13/10/2021,99846,54758,45088,,,288,101.13,55.46,0.46
Antigua and Barbuda,ATG,16/10/2021,101390,55103,46287,,,364,102.7,55.81,0.47
Antigua and Barbuda,ATG,19/10/2021,102834,55536,47298,,,463,104.16,56.25,0.48
Antigua and Barbuda,ATG,23/10/2021,104500,55703,48797,,,444,105.85,56.42,0.49
Antigua and Barbuda,ATG,26/10/2021,105502,55942,49560,,,381,106.86,56.66,0.5
Antigua and Barbuda,ATG,30/10/2021,106387,56269,50118,,,270,107.76,56.99,0.51
Antigua and Barbuda,ATG,05/11/2021,108001,57058,50943,,,262,109.39,57.79,0.52
Antigua and Barbuda,ATG,08/11/2021,111186,58497,52689,,,609,112.62,59.25,0.53
Antigua and Barbuda,ATG,16/11/2021,115487,60789,54698,,,538,116.97,61.57,0.55
Antigua and Barbuda,ATG,21/11/2021,116527,61097,55430,,,302,118.03,61.88,0.56
Antigua and Barbuda,ATG,23/11/2021,117072,61271,55801,,,226,118.58,62.06,0.57
Antigua and Barbuda,ATG,26/11/2021,117637,61418,56219,,,218,119.15,62.21,0.57
Antigua and Barbuda,ATG,02/12/2021,118651,,56989,,,172,120.18,,0.58
Antigua and Barbuda,ATG,05/12/2021,118765,61420,57345,,,113,120.3,62.21,0.58
Antigua and Barbuda,ATG,10/12/2021,119809,61921,57888,,,160,121.35,62.72,0.59
Antigua and Barbuda,ATG,19/12/2021,120657,62154,58503,,,94,122.21,62.95,0.59
Antigua and Barbuda,ATG,25/12/2021,120786,62283,58503,,,32,122.34,63.09,0.59
Antigua and Barbuda,ATG,29/12/2021,121146,62283,58863,,,61,122.71,63.09,0.6
Antigua and Barbuda,ATG,06/01/2022,121415,62361,59054,,,34,122.98,63.16,0.6
Antigua and Barbuda,ATG,13/01/2022,122215,62743,59472,,,114,123.79,63.55,0.6
Antigua and Barbuda,ATG,26/01/2022,123555,63197,60358,,,103,125.15,64.01,0.61
Antigua and Barbuda,ATG,05/02/2022,123736,63244,60492,,,18,125.33,64.06,0.61
Antigua and Barbuda,ATG,17/02/2022,124455,63492,60963,,,60,126.06,64.31,0.62
Antigua and Barbuda,ATG,28/02/2022,124726,63582,61144,,,25,126.33,64.4,0.62
Antigua and Barbuda,ATG,01/03/2022,125031,63704,61327,,305,65,126.64,64.52,0.62
Argentina,ARG,20/01/2021,247933,243539,4394,,,11586,0.54,0.53,0
Argentina,ARG,21/01/2021,265724,249372,16352,,17791,11704,0.58,0.55,0
Argentina,ARG,22/01/2021,279602,254456,25146,,13878,11263,0.61,0.56,0
Argentina,ARG,23/01/2021,288064,258876,29188,,8462,11124,0.63,0.57,0
Argentina,ARG,24/01/2021,292023,260036,31987,,3959,10342,0.64,0.57,0
Argentina,ARG,25/01/2021,292386,260122,32264,,363,9046,0.64,0.57,0
Argentina,ARG,26/01/2021,305880,266969,38911,,13494,9626,0.67,0.59,0
Argentina,ARG,27/01/2021,318033,272323,45710,,12153,10014,0.7,0.6,0
Argentina,ARG,28/01/2021,327999,276548,51451,,9966,8896,0.72,0.61,0
Argentina,ARG,29/01/2021,344034,278451,65583,,16035,9205,0.75,0.61,0
Argentina,ARG,30/01/2021,366384,281023,85361,,22350,11189,0.8,0.62,0
Argentina,ARG,01/02/2021,375851,281577,94274,,,11924,0.82,0.62,0
Argentina,ARG,03/02/2021,396562,284196,112366,,,11218,0.87,0.62,0
Argentina,ARG,04/02/2021,444018,297717,146301,,47456,16574,0.97,0.65,0
Argentina,ARG,06/02/2021,471383,307501,163882,,,15000,1.03,0.67,0
Argentina,ARG,07/02/2021,501152,319316,181836,,29769,18576,1.1,0.7,0
Argentina,ARG,08/02/2021,511582,322318,189264,,10430,19390,1.12,0.71,0
Argentina,ARG,09/02/2021,513178,322975,190203,,1596,18139,1.13,0.71,0
Argentina,ARG,10/02/2021,535303,337772,197531,,22125,19820,1.17,0.74,0
Argentina,ARG,11/02/2021,572928,362649,210279,,37625,18416,1.26,0.8,0
Argentina,ARG,12/02/2021,591632,368023,223609,,18704,19133,1.3,0.81,0
Argentina,ARG,13/02/2021,606245,371629,234616,,14613,19266,1.33,0.81,0.01
Argentina,ARG,14/02/2021,609605,372122,237483,,3360,15493,1.34,0.82,0.01
Argentina,ARG,15/02/2021,609791,372181,237610,,186,14030,1.34,0.82,0.01
Argentina,ARG,16/02/2021,611169,373253,237916,,1378,13999,1.34,0.82,0.01
Argentina,ARG,17/02/2021,612322,374002,238320,,1153,11003,1.34,0.82,0.01
Argentina,ARG,18/02/2021,635583,392399,243184,,23261,8951,1.39,0.86,0.01
Argentina,ARG,19/02/2021,668654,414958,253696,,33071,11003,1.47,0.91,0.01
Argentina,ARG,20/02/2021,707148,445614,261534,,38494,14415,1.55,0.98,0.01
Argentina,ARG,21/02/2021,720267,456929,263338,,13119,15809,1.58,1,0.01
Argentina,ARG,22/02/2021,722234,458822,263412,,1967,16063,1.58,1.01,0.01
Argentina,ARG,23/02/2021,746615,481689,264926,,24381,19349,1.64,1.06,0.01
Argentina,ARG,24/02/2021,780455,513394,267061,,33840,24019,1.71,1.13,0.01
Argentina,ARG,25/02/2021,829832,558831,271001,,49377,27750,1.82,1.23,0.01
Argentina,ARG,26/02/2021,903915,620635,283280,,74083,33609,1.98,1.36,0.01
Argentina,ARG,27/02/2021,984895,694470,290425,,80980,39678,2.16,1.52,0.01
Argentina,ARG,28/02/2021,1025003,731571,293432,,40108,43534,2.25,1.6,0.01
Argentina,ARG,01/03/2021,1049169,755212,293957,,24166,46705,2.3,1.66,0.01
Argentina,ARG,02/03/2021,1126108,823446,302662,,76939,54213,2.47,1.81,0.01
Argentina,ARG,03/03/2021,1181292,874916,306376,,55184,57262,2.59,1.92,0.01
Argentina,ARG,04/03/2021,1252461,941695,310766,,71169,60376,2.75,2.06,0.01
Argentina,ARG,05/03/2021,1357596,1030504,327092,,105135,64812,2.98,2.26,0.01
Argentina,ARG,07/03/2021,1526078,1182874,343204,,,71582,3.35,2.59,0.01
Argentina,ARG,08/03/2021,1546699,1202998,343701,,20621,71076,3.39,2.64,0.01
Argentina,ARG,09/03/2021,1648957,1301787,347170,,102258,74693,3.62,2.85,0.01
Argentina,ARG,10/03/2021,1774438,1424984,349454,,125481,84735,3.89,3.12,0.01
Argentina,ARG,11/03/2021,1919074,1564555,354519,,144636,95230,4.21,3.43,0.01
Argentina,ARG,12/03/2021,2098205,1719543,378662,,179131,105801,4.6,3.77,0.01
Argentina,ARG,13/03/2021,2294738,1876113,418625,,196533,121843,5.03,4.11,0.01
Argentina,ARG,14/03/2021,2381429,1932696,448733,,86691,122193,5.22,4.24,0.01
Argentina,ARG,15/03/2021,2404194,1952883,451311,,22765,122499,5.27,4.28,0.01
Argentina,ARG,16/03/2021,2541362,2064529,476833,,137168,127486,5.57,4.53,0.01
Argentina,ARG,17/03/2021,2668103,2170116,497987,,126741,127666,5.85,4.76,0.01
Argentina,ARG,18/03/2021,2805153,2289249,515904,,137050,126583,6.15,5.02,0.01
Argentina,ARG,19/03/2021,2939364,2382859,556505,,134211,120166,6.45,5.22,0.01
Argentina,ARG,20/03/2021,3063864,2472426,591438,,124500,109875,6.72,5.42,0.01
Argentina,ARG,21/03/2021,3119828,2514480,605348,,55964,105486,6.84,5.51,0.01
Argentina,ARG,22/03/2021,3142444,2535054,607390,,22616,105464,6.89,5.56,0.01
Argentina,ARG,23/03/2021,3240731,2618750,621981,,98287,99910,7.11,5.74,0.01
Argentina,ARG,24/03/2021,3328933,2694454,634479,,88202,94404,7.3,5.91,0.01
Argentina,ARG,25/03/2021,3365839,2730260,635579,,36906,80098,7.38,5.99,0.01
Argentina,ARG,26/03/2021,3474415,2824344,650071,,108576,76436,7.62,6.19,0.01
Argentina,ARG,27/03/2021,3570460,2908932,661528,,96045,72371,7.83,6.38,0.01
Argentina,ARG,28/03/2021,3625283,2959843,665440,,54823,72208,7.95,6.49,0.01
Argentina,ARG,29/03/2021,3646068,2980182,665886,,20785,71946,7.99,6.53,0.01
Argentina,ARG,30/03/2021,3744566,3073630,670936,,98498,71976,8.21,6.74,0.01
Argentina,ARG,31/03/2021,3891932,3214538,677394,,147366,80428,8.53,7.05,0.01
Argentina,ARG,01/04/2021,4023017,3342427,680590,,131085,93883,8.82,7.33,0.01
Argentina,ARG,02/04/2021,4123152,3440284,682868,,100135,92677,9.04,7.54,0.02
Argentina,ARG,03/04/2021,4178896,3495125,683771,,55744,86919,9.16,7.66,0.02
Argentina,ARG,04/04/2021,4234505,3550166,684339,,55609,87032,9.29,7.78,0.02
Argentina,ARG,05/04/2021,4260808,3576423,684385,,26303,87820,9.34,7.84,0.02
Argentina,ARG,06/04/2021,4404175,3712009,692166,,143367,94230,9.66,8.14,0.02
Argentina,ARG,07/04/2021,4571819,3870734,701085,,167644,97127,10.02,8.49,0.02
Argentina,ARG,08/04/2021,4771214,4064154,707060,,199395,106885,10.46,8.91,0.02
Argentina,ARG,09/04/2021,4956023,4244964,711059,,184809,118982,10.87,9.31,0.02
Argentina,ARG,10/04/2021,5201468,4478948,722520,,245445,146082,11.41,9.82,0.02
Argentina,ARG,11/04/2021,5313612,4586426,727186,,112144,154158,11.65,10.06,0.02
Argentina,ARG,12/04/2021,5390000,4661085,728915,,76388,161313,11.82,10.22,0.02
Argentina,ARG,13/04/2021,5571878,4836246,735632,,181878,166815,12.22,10.6,0.02
Argentina,ARG,14/04/2021,5754919,4996672,758247,,183041,169014,12.62,10.96,0.02
Argentina,ARG,15/04/2021,5935146,5163344,771802,,180227,166276,13.01,11.32,0.02
Argentina,ARG,16/04/2021,6093016,5305604,787412,,157870,162428,13.36,11.63,0.02
Argentina,ARG,17/04/2021,6226872,5431994,794878,,133856,146486,13.65,11.91,0.02
Argentina,ARG,18/04/2021,6288812,5489318,799494,,61940,139314,13.79,12.04,0.02
Argentina,ARG,19/04/2021,6334554,5534225,800329,,45742,134936,13.89,12.13,0.02
Argentina,ARG,20/04/2021,6433141,5620411,812730,,98587,123038,14.11,12.32,0.02
Argentina,ARG,21/04/2021,6550568,5722607,827961,,117427,113664,14.36,12.55,0.02
Argentina,ARG,22/04/2021,6693438,5851232,842206,,142870,108327,14.68,12.83,0.02
Argentina,ARG,23/04/2021,6807411,5955371,852040,,113973,102056,14.93,13.06,0.02
Argentina,ARG,24/04/2021,7017279,6149835,867444,,209868,112915,15.39,13.48,0.02
Argentina,ARG,25/04/2021,7134949,6263849,871100,,117670,120877,15.64,13.73,0.02
Argentina,ARG,26/04/2021,7214704,6341959,872745,,79755,125736,15.82,13.91,0.02
Argentina,ARG,27/04/2021,7386650,6507572,879078,,171946,136216,16.2,14.27,0.02
Argentina,ARG,28/04/2021,7557986,6672739,885247,,171336,143917,16.57,14.63,0.02
Argentina,ARG,29/04/2021,7715006,6806565,908441,,157020,145938,16.92,14.92,0.02
Argentina,ARG,30/04/2021,7865213,6926650,938563,,150207,151115,17.25,15.19,0.02
Argentina,ARG,01/05/2021,7971470,7002992,968478,,106257,136313,17.48,15.36,0.02
Argentina,ARG,02/05/2021,7997902,7025492,972410,,26432,123279,17.54,15.4,0.02
Argentina,ARG,03/05/2021,8039793,7051772,988021,,41891,117870,17.63,15.46,0.02
Argentina,ARG,04/05/2021,8197011,7149293,1047718,,157218,115766,17.97,15.68,0.02
Argentina,ARG,05/05/2021,8391513,7261176,1130337,,194502,119075,18.4,15.92,0.02
Argentina,ARG,06/05/2021,8591061,7399515,1191546,,199548,125151,18.84,16.22,0.03
Argentina,ARG,07/05/2021,8820691,7555386,1265305,,229630,136497,19.34,16.57,0.03
Argentina,ARG,08/05/2021,9001747,7660652,1341095,,181056,147182,19.74,16.8,0.03
Argentina,ARG,09/05/2021,9082597,7688877,1393720,,80850,154956,19.92,16.86,0.03
Argentina,ARG,10/05/2021,9122759,7718272,1404487,,40162,154709,20,16.92,0.03
Argentina,ARG,11/05/2021,9237005,7790786,1446219,,114246,148571,20.25,17.08,0.03
Argentina,ARG,12/05/2021,9383945,7866933,1517012,,146940,141776,20.58,17.25,0.03
Argentina,ARG,13/05/2021,9541511,7912175,1629336,,157566,135779,20.92,17.35,0.04
Argentina,ARG,14/05/2021,9704364,7953562,1750802,,162853,126239,21.28,17.44,0.04
Argentina,ARG,15/05/2021,9862623,7992532,1870091,,158259,122982,21.63,17.53,0.04
Argentina,ARG,16/05/2021,9927783,8023563,1904220,,65160,120741,21.77,17.59,0.04
Argentina,ARG,17/05/2021,10002830,8050709,1952121,,75047,125724,21.93,17.65,0.04
Argentina,ARG,18/05/2021,10193368,8141608,2051760,,190538,136623,22.35,17.85,0.05
Argentina,ARG,19/05/2021,10383925,8279961,2103964,,190557,142854,22.77,18.16,0.05
Argentina,ARG,20/05/2021,10549521,8397337,2152184,,165596,144001,23.13,18.41,0.05
Argentina,ARG,21/05/2021,10758782,8531073,2227709,,209261,150631,23.59,18.71,0.05
Argentina,ARG,22/05/2021,10958659,8638944,2319715,,199877,156577,24.03,18.94,0.05
Argentina,ARG,23/05/2021,11067550,8701971,2365579,,108891,162824,24.27,19.08,0.05
Argentina,ARG,24/05/2021,11149468,8735231,2414237,,81918,163805,24.45,19.15,0.05
Argentina,ARG,25/05/2021,11242209,8807373,2434836,,92741,149834,24.65,19.31,0.05
Argentina,ARG,26/05/2021,11331066,8878491,2452575,,88857,135306,24.85,19.47,0.05
Argentina,ARG,27/05/2021,11503476,8988267,2515209,,172410,136279,25.22,19.71,0.06
Argentina,ARG,28/05/2021,11676733,9084600,2592133,,173257,131136,25.6,19.92,0.06
Argentina,ARG,29/05/2021,11906697,9208883,2697814,,229964,135434,26.11,20.19,0.06
Argentina,ARG,30/05/2021,12119901,9361218,2758683,,213204,150336,26.58,20.53,0.06
Argentina,ARG,31/05/2021,12257297,9476406,2780891,,137396,158261,26.88,20.78,0.06
Argentina,ARG,01/06/2021,12497078,9667003,2830075,,239781,179267,27.4,21.2,0.06
Argentina,ARG,02/06/2021,12801115,9924476,2876639,,304037,210007,28.07,21.76,0.06
Argentina,ARG,03/06/2021,13079195,10158653,2920542,,278080,225103,28.68,22.27,0.06
Argentina,ARG,04/06/2021,13374067,10417359,2956708,,294872,242476,29.33,22.84,0.06
Argentina,ARG,05/06/2021,13730521,10733428,2997093,,356454,260546,30.11,23.54,0.07
Argentina,ARG,06/06/2021,14092493,11071365,3021128,,361972,281799,30.9,24.28,0.07
Argentina,ARG,07/06/2021,14336164,11290468,3045696,,243671,296981,31.43,24.76,0.07
Argentina,ARG,08/06/2021,14663805,11577809,3085996,,327641,309532,32.15,25.39,0.07
Argentina,ARG,09/06/2021,15012734,11888649,3124085,,348929,315946,32.92,26.07,0.07
Argentina,ARG,10/06/2021,15353408,12202881,3150527,,340674,324888,33.67,26.76,0.07
Argentina,ARG,11/06/2021,15730223,12555442,3174781,,376815,336594,34.49,27.53,0.07
Argentina,ARG,12/06/2021,16102741,12879690,3223051,,372518,338889,35.31,28.24,0.07
Argentina,ARG,13/06/2021,16286902,12991480,3295422,,184161,313487,35.71,28.49,0.07
Argentina,ARG,14/06/2021,16382043,13043304,3338739,,95141,292268,35.92,28.6,0.07
Argentina,ARG,15/06/2021,16643769,13223188,3420581,,261726,282852,36.49,28.99,0.08
Argentina,ARG,16/06/2021,16876619,13389726,3486893,,232850,266269,37.01,29.36,0.08
Argentina,ARG,17/06/2021,17172628,13609451,3563177,,296009,259889,37.65,29.84,0.08
Argentina,ARG,18/06/2021,17475935,13852316,3623619,,303307,249387,38.32,30.37,0.08
Argentina,ARG,19/06/2021,17837121,14172453,3664668,,361186,247769,39.11,31.08,0.08
Argentina,ARG,20/06/2021,18085389,14397649,3687740,,248268,256927,39.66,31.57,0.08
Argentina,ARG,21/06/2021,18198899,14504810,3694089,,113510,259551,39.9,31.8,0.08
Argentina,ARG,22/06/2021,18380675,14660693,3719982,,181776,248129,40.3,32.15,0.08
Argentina,ARG,23/06/2021,18646784,14886910,3759874,,266109,252881,40.89,32.64,0.08
Argentina,ARG,24/06/2021,18921680,15128961,3792719,,274896,249865,41.49,33.17,0.08
Argentina,ARG,25/06/2021,19205808,15374817,3830991,,284128,247125,42.11,33.71,0.08
Argentina,ARG,26/06/2021,19499231,15617249,3881982,,293423,237444,42.76,34.24,0.09
Argentina,ARG,27/06/2021,19749468,15831632,3917836,,250237,237726,43.3,34.71,0.09
Argentina,ARG,28/06/2021,19951580,15993494,3958086,,202112,250383,43.75,35.07,0.09
Argentina,ARG,29/06/2021,20221697,16228833,3992864,,270117,263003,44.34,35.59,0.09
Argentina,ARG,30/06/2021,20543325,16504606,4038719,,321628,270934,45.05,36.19,0.09
Argentina,ARG,01/07/2021,20907721,16821968,4085753,,364396,283720,45.84,36.89,0.09
Argentina,ARG,02/07/2021,21310026,17106617,4203409,,402305,300603,46.73,37.51,0.09
Argentina,ARG,03/07/2021,21781425,17479963,4301462,,471399,326028,47.76,38.33,0.09
Argentina,ARG,04/07/2021,22179930,17796602,4383328,,398505,347209,48.63,39.02,0.1
Argentina,ARG,05/07/2021,22444129,18011944,4432185,,264199,356078,49.21,39.49,0.1
Argentina,ARG,06/07/2021,22813398,18246811,4566587,,369269,370243,50.02,40.01,0.1
Argentina,ARG,07/07/2021,23317413,18577434,4739979,,504015,396298,51.13,40.73,0.1
Argentina,ARG,08/07/2021,23722105,18869175,4852930,,404692,402055,52.02,41.37,0.11
Argentina,ARG,09/07/2021,24048381,19162483,4885898,,326276,391194,52.73,42.02,0.11
Argentina,ARG,10/07/2021,24518390,19507996,5010394,,470009,390995,53.76,42.78,0.11
Argentina,ARG,11/07/2021,24616918,19594624,5022294,,98528,348141,53.98,42.97,0.11
Argentina,ARG,12/07/2021,24862187,19822638,5039549,,245269,345437,54.52,43.47,0.11
Argentina,ARG,13/07/2021,25254280,20178596,5075684,,392093,348697,55.38,44.25,0.11
Argentina,ARG,14/07/2021,25718531,20605189,5113342,,464251,343017,56.39,45.18,0.11
Argentina,ARG,15/07/2021,26134815,20985921,5148894,,416284,344673,57.31,46.02,0.11
Argentina,ARG,16/07/2021,26511672,21317004,5194668,,376857,351899,58.13,46.74,0.11
Argentina,ARG,17/07/2021,26934235,21644577,5289658,,422563,345121,59.06,47.46,0.12
Argentina,ARG,18/07/2021,27200110,21839491,5360619,,265875,369027,59.64,47.89,0.12
Argentina,ARG,19/07/2021,27430531,22030134,5400397,,230421,366906,60.15,48.31,0.12
Argentina,ARG,20/07/2021,27825228,22342067,5483161,,394697,367278,61.01,48.99,0.12
Argentina,ARG,21/07/2021,28264151,22573282,5690869,,438923,363660,61.97,49.5,0.12
Argentina,ARG,22/07/2021,28674364,22876517,5797847,,410213,362793,62.87,50.16,0.13
